Symbol,Score,Price,Volatility,RSI,Recent Trend,Volume Trend,MovingAverage Signal,LSTM Signal,MSI Signal,Transformer Signal
SAND-USD,27.853803021203976,128.1048623344774,0.30280874447560585,76.71848230807056,3.088809345367882,1.1769481454362374,HOLD,HOLD,HOLD,HOLD
ONE-USD,27.420588723209917,66.8481608287449,0.2545794005661648,33.93747424941762,1.549240059239887,1.1742697327940061,HOLD,HOLD,HOLD,HOLD
ALGO-USD,27.242658217042404,133.3392651203331,0.23469854967810239,49.293350517097586,1.6399880509926135,1.1205340332099585,HOLD,HOLD,HOLD,HOLD
FTM-USD,26.7956211893165,73.63090780930833,0.24518828819157173,70.52377104475522,1.7437520867162215,1.0278328553452296,HOLD,HOLD,HOLD,HOLD
COMP-USD,26.41004679067553,122.97189971437595,0.2350052339577445,57.49790103966447,0.4160856932603707,1.1987922194830323,HOLD,HOLD,HOLD,HOLD
ANKR-USD,26.22625650698978,137.86999946450723,0.2748495748485592,54.909390072750924,0.5707996320795106,1.131091374982054,HOLD,HOLD,HOLD,HOLD
EOS-USD,25.811482058090363,66.09829179098922,0.2579766335122502,69.05866857270965,0.8114820580903626,0.9132884290095381,HOLD,HOLD,HOLD,HOLD
MANA-USD,25.78500693154364,134.72883813156386,0.22431346660047793,42.175246840328775,0.1429321128318728,1.1284149637423535,HOLD,HOLD,HOLD,HOLD
ENJ-USD,25.57981697480032,44.15888501468771,0.301625518376937,42.2567805306707,-0.6785804191481781,1.2516794787896994,HOLD,HOLD,HOLD,HOLD
SKL-USD,25.2050127590715,66.43100428978639,0.25051219246663414,44.982891298379336,-0.21090271681284412,1.0831830951768688,HOLD,HOLD,HOLD,HOLD
UNI-USD,25.104922031357205,6.420035,0.8711665526480958,60.40304159950955,-1.6937027313327802,1.3597249525379973,HOLD,HOLD,HOLD,HOLD
OMG-USD,24.54093420795799,61.999562100875224,0.2732962688795854,42.123587316754936,-0.4590657920420127,0.9922131273295091,HOLD,HOLD,HOLD,HOLD
VET-USD,24.318373442860608,89.29774980287429,0.2412473815095412,46.651479502189076,-0.681626557139392,0.8125557339182652,HOLD,HOLD,HOLD,HOLD
REN-USD,24.2681292561198,65.11121034480074,0.2603738123561967,40.45355441548304,-0.731870743880203,0.9861939718448559,HOLD,HOLD,HOLD,HOLD
STORJ-USD,23.485834107458167,139.3031703626875,0.23893088961595307,24.2074805802187,-3.869052601020384,1.2778933610363337,HOLD,HOLD,HOLD,HOLD
OGN-USD,23.245660237733823,59.576710528026396,0.23706434068178267,60.13584005357459,-2.561509608394308,1.161433969225626,HOLD,HOLD,HOLD,HOLD
LUNA-USD,22.67262215767722,136.12967299721683,0.2616918821314729,36.651026796758025,-4.042955138375659,1.343115459210576,HOLD,HOLD,HOLD,HOLD
BAND-USD,22.610353489399593,122.54779529420763,0.21190163811507184,46.35267785172414,-2.3896465106004072,0.9550784026887299,HOLD,HOLD,HOLD,HOLD
1INCH-USD,22.251628705985294,86.14592923701562,0.23221825433244353,60.13788374145857,-2.7483712940147065,0.9548695213908234,HOLD,HOLD,HOLD,HOLD
EGLD-USD,22.031763527542015,129.9519089250577,0.26865587146578784,33.2117701109113,-2.9682364724579857,0.6463614914188984,HOLD,HOLD,HOLD,HOLD
NU-USD,17.767835917950972,93.6474115955682,0.25030601433241884,34.439012393283704,-7.369006137832789,1.0273684111567523,HOLD,HOLD,HOLD,HOLD
LRC-USD,15.00908882755182,48.6351524344003,0.25955772323161547,34.65683867695543,-9.99091117244818,0.9290825936178297,HOLD,HOLD,HOLD,HOLD
