Symbol,Score,Price,Volatility,RSI,Recent Trend,Volume Trend,MovingAverage Signal,LSTM Signal,MSI Signal,Transformer Signal
CVX,25.0,135.5,0.4495494994308649,50.345887778631834,0,0.9522237503411928,HOLD,HOLD,HOLD,HOLD
AMGN,25.0,280.06,0.34704371105934523,36.69865642994241,0,0.9498431115719844,HOLD,HOLD,HOLD,HOLD
LIN,25.0,452.49,0.38057508340654295,55.37437603993347,0,0.7996461386145368,HOLD,HOLD,HOLD,HOLD
LOW,25.0,225.19,0.3377366360490157,51.183765501691106,0,0.8644324206982519,HOLD,HOLD,HOLD,HOLD
UNP,25.0,216.53,0.34135514922549615,41.809360730593575,0,0.8155789082257342,HOLD,HOLD,HOLD,HOLD
NEE,25.0,66.1,0.334766464483678,43.6450839328537,0,0.8494547503840169,HOLD,HOLD,HOLD,HOLD
RTX,25.0,128.59,0.5283465548133958,49.22600619195049,0,0.7220280636198549,HOLD,HOLD,HOLD,HOLD
MDT,25.0,83.45,0.265903282155365,46.31578947368423,0,0.8833081730050023,HOLD,HOLD,HOLD,HOLD
F,25.0,10.17,0.5160289777407691,61.616161616161584,0,0.8525661032807813,HOLD,HOLD,HOLD,HOLD
COIN,25.0,199.4,0.7749922497529985,68.68041912246235,0,0.6732341794566657,HOLD,HOLD,HOLD,HOLD
PINS,25.0,27.48,0.6907646115761078,61.46272855133614,0,0.9686830508822861,HOLD,HOLD,HOLD,HOLD
